date,c,w,y,cay
1968-06-30,9.6335350332791,11.444884492288741,9.460743339232838,-0.03274242721970566
1968-09-30,9.649388923786436,11.4500426031546,9.462342152039131,-0.01927421249860295
1968-12-31,9.65121210895601,11.484377147480366,9.469411103944969,-0.030248431968111333
1969-03-31,9.66019911521299,11.477724627146197,9.467373472783867,-0.0182056117013083
1969-06-30,9.664373400882,11.464878583358852,9.475988452250677,-0.01895665373993971
1969-09-30,9.666448174588725,11.455816346971702,9.495823987376056,-0.0322250502166721
1969-12-31,9.67150753046433,11.446150011386164,9.502042222772912,-0.030643858507916732
1970-03-31,9.675236304324379,11.439805420036107,9.509902693711682,-0.03245807577734716
1970-06-30,9.676660437038935,11.40832853429106,9.521512957597071,-0.03490797997637962
1970-09-30,9.681934274312605,11.429825363046426,9.529231748217514,-0.0404872708491979
1970-12-31,9.67578442609484,11.445758772158033,9.522390009181734,-0.043843899822556764
1971-03-31,9.691675653720122,11.474578106627492,9.537756988345558,-0.046832358618866365
1971-06-30,9.697926797579212,11.478572772815019,9.551722153681446,-0.05340787173186712
1971-09-30,9.702756072399467,11.480224547573327,9.55346303610731,-0.050402681921633885
1971-12-31,9.716135728508265,11.499542771067908,9.561527472398462,-0.04774924468279096
1972-03-31,9.726814847314028,11.523023670787442,9.562923152928493,-0.04285567106417609
1972-06-30,9.743296467844747,11.529378106083657,9.572015541736771,-0.03545757852810105
1972-09-30,9.756019849644014,11.54534100990467,9.581739203977616,-0.034237084885175406
1972-12-31,9.776621079206286,11.586284230999519,9.616032886369254,-0.051208488383679196
1973-03-31,9.792585204293728,11.577308928992773,9.616515452495502,-0.033909413005080324
1973-06-30,9.78997676040227,11.564124752389015,9.619312690516296,-0.036358460766001244
1973-09-30,9.791036981658387,11.579760368723765,9.61820801845554,-0.03739606878899693
1973-12-31,9.785690784204368,11.549938838901763,9.620506578009572,-0.038906433473904656
1974-03-31,9.774674067379758,11.52457216347592,9.604791556803555,-0.031416896587714405
1974-06-30,9.77611364831011,11.491132342399865,9.601580419961774,-0.020682480384818902
1974-09-30,9.777820424120142,11.454096229646359,9.600612645582556,-0.010914433372292365
1974-12-31,9.760407380329449,11.453356801229077,9.596084526356494,-0.02427696225339382
1975-03-31,9.766599708540754,11.480121710536466,9.593003074316437,-0.020648693362815607
1975-06-30,9.780421532087663,11.507319744131525,9.641167218968315,-0.05368310010662114
1975-09-30,9.791529837098707,11.48500964967922,9.622649825552026,-0.0222474332841891
1975-12-31,9.799665466861292,11.494685825462875,9.628860058920907,-0.021357134772882702
1976-03-31,9.817392193643252,11.515181071895844,9.638244889946646,-0.015725340281212752
1976-06-30,9.824465323232523,11.533445434108515,9.640611622062806,-0.014257605957570973
1976-09-30,9.832403241721497,11.534190778215946,9.646112961152422,-0.011210917031858614
1976-12-31,9.842669046048048,11.541977442159789,9.64979530784114,-0.005641053035844834
1977-03-31,9.852017475755295,11.538326291227955,9.6473677051901,0.006513983623250397
1977-06-30,9.85500584788316,11.545632473136989,9.655613612916532,0.0009633525464600723
1977-09-30,9.861591862080564,11.548150963142227,9.667892069627943,-0.0035342013564179098
1977-12-31,9.873671899414964,11.553569336337311,9.677492204749456,-0.0007930633128445663
1978-03-31,9.876902828668888,11.559046477139779,9.680110670296035,-0.0008896745990778498
1978-06-30,9.895511487656394,11.56951161221523,9.687600475060945,0.009215874647486189
1978-09-30,9.896783595332534,11.581347809312103,9.693486824321456,0.0031005949702063162
1978-12-31,9.90193742292099,11.582857348813645,9.697481281658963,0.004514015356704704
1979-03-31,9.90460485476428,11.60050796802722,9.703246613307403,-0.0012360405970284205
1979-06-30,9.901372281613758,11.603736243319721,9.692990246036638,0.0037492766218019113
1979-09-30,9.908052722460042,11.608351641541702,9.696954194806668,0.006109620245942082
1979-12-31,9.907481443246065,11.611537577725041,9.693749765619463,0.0076810491409240456
1980-03-31,9.903256253706287,11.601379197097,9.694912612706515,0.004434796748986614
1980-06-30,9.877698431998137,11.610941540081983,9.684779633800472,-0.014247467085290566
1980-09-30,9.8856305821009,11.624567193853306,9.692793958867357,-0.015887584541401267
1980-12-31,9.89636327590442,11.628923128989737,9.695017154507465,-0.007922679413889355
1981-03-31,9.897704915793174,11.61985310912785,9.684544138898852,0.004223362750071402
1981-06-30,9.89552956347814,11.627697013272366,9.681985913951982,0.0027244093900424815
1981-09-30,9.897384016706214,11.618307809680964,9.69113265427025,-0.0014796866866770841
1981-12-31,9.887890026698862,11.62876539074535,9.690173553470352,-0.012186757507445023
1982-03-31,9.893042042378113,11.627037931751067,9.688934350076174,-0.005628669216759974
1982-06-30,9.893839886440755,11.627413303302568,9.690277135125319,-0.00606243732937628
1982-09-30,9.897940983988097,11.62796416541308,9.695704902888261,-0.006751155193741809
1982-12-31,9.912792892229803,11.641297801705907,9.69602695521394,0.005221299476604102
1983-03-31,9.920566373056039,11.658862514460724,9.69932206477088,0.0067250226530752855
1983-06-30,9.938664030017401,11.671311134553722,9.706640761187709,0.016080165224517273
1983-09-30,9.953990146132828,11.668174530369953,9.714755195449845,0.02501826983626465
1983-12-31,9.967496170553707,11.667039353485109,9.73050677893366,0.0251574853169636
1984-03-31,9.973880000374933,11.674148078826546,9.737102452419352,0.024464434636271903
1984-06-30,9.985809191822597,11.679811897771643,9.74692778950913,0.02681256261480236
1984-09-30,9.990773628868913,11.694315043859886,9.753805094701185,0.02301438219043561
1984-12-31,10.001224964324143,11.706512766314853,9.76274980986985,0.02336945227966325
1985-03-31,10.016189452496151,11.721030656408855,9.756768292651325,0.04066127158345445
1985-06-30,10.023223234744234,11.734023134336017,9.778216743662329,0.026657211936612413
1985-09-30,10.039468172847847,11.737407538667352,9.776194371301525,0.04398641722356089
1985-12-31,10.03914513560403,11.760907158162878,9.784381865338673,0.03201513859941585
1986-03-31,10.045904044060418,11.783704030338654,9.793868504611249,0.026142200222752265
1986-06-30,10.054651034250465,11.805866802696132,9.80388221850978,0.02192638022518345
1986-09-30,10.069696849775607,11.809207753938672,9.80949060875696,0.031482167750272794
1986-12-31,10.073407756849367,11.834418209804184,9.814037405715244,0.02635171192777186
1987-03-31,10.072391185686158,11.85869304436906,9.822373989365879,0.01340702701394747
1987-06-30,10.08379788628172,11.862967891127074,9.811092755388652,0.033711527353220916
1987-09-30,10.092650402383358,11.87358911225736,9.824051114686371,0.02931296095412428
1987-12-31,10.092294403907477,11.858924808076567,9.833828037728097,0.023384044626364897
1988-03-31,10.107801451185287,11.876065386388287,9.841624625487166,0.028820833498274467
1988-06-30,10.113075356720193,11.885430182340908,9.852667087455751,0.022741580578713894
1988-09-30,10.119322462409695,11.886926346422895,9.855411567219635,0.026329197777716473
1988-12-31,10.128151979472657,11.89902327457604,9.861500130907025,0.02754601136480872
1989-03-31,10.130785606358062,11.906666439570389,9.863421203573148,0.02703108239451879
1989-06-30,10.133202466156815,11.911553809680944,9.857779035727606,0.033361616109187864
1989-09-30,10.140105078739587,11.928259443502439,9.863404247001961,0.03215200106595972
1989-12-31,10.14174736844845,11.93597435123142,9.871107826004348,0.02564338456547155
1990-03-31,10.147896858434411,11.92117435245828,9.878637453624817,0.028185090897450138
1990-06-30,10.147839477939842,11.922185481251766,9.88553426944388,0.02198079588010593
1990-09-30,10.148264779702727,11.899972775110424,9.880714467029662,0.03089805752000352
1990-12-31,10.137085813969488,11.903629972393846,9.871352459314469,0.02708176124260042
1991-03-31,10.130222999087461,11.917288915925699,9.875586589452697,0.01390121623227536
1991-06-30,10.135278364387707,11.91230484620304,9.882008360238013,0.01438924112748552
1991-09-30,10.13668128907603,11.916446988788012,9.884439929930243,0.012886335387170433
1991-12-31,10.132737452253265,11.929823583533917,9.893005059247434,-0.0010563313585727485
1992-03-31,10.148335029952689,11.92097021197778,9.913109088592899,-0.0010742970362898063
1992-06-30,10.151767028299968,11.91589731657795,9.919534023701317,-0.0021950373579997517
1992-09-30,10.1587402096327,11.921530634175864,9.920787261559566,0.002597861440298388
1992-12-31,10.167132759743392,11.935178741598088,9.923377674135837,0.006092769438998502
1993-03-31,10.16801638256995,11.939493173026795,9.91927728542358,0.009671821546497483
1993-06-30,10.174040244452895,11.941006867811609,9.92111106194523,0.013818404029432685
1993-09-30,10.18171412407685,11.949827958150149,9.921759489736647,0.019211756643144895
1993-12-31,10.187253131820833,11.957909965169936,9.925047291486656,0.020337556507074694
1994-03-31,10.195938897890894,11.957160077903593,9.924195041788142,0.029904842960510436
1994-06-30,10.200756539534643,11.95644478853414,9.931368019458523,0.028674190656214904
1994-09-30,10.205140221537263,11.96052356545834,9.931691129221939,0.031983295569535386
1994-12-31,10.212834572703725,11.960949845047416,9.94056973970696,0.03193522658240333
1995-03-31,10.212654976929374,11.973617594039675,9.946603424633615,0.024078891826153637
1995-06-30,10.218536772172689,11.986124675068034,9.945166599222404,0.028759827298340923
1995-09-30,10.224345438900494,11.994564807755715,9.94929458277733,0.02936061598250639
1995-12-31,10.228223227266819,12.011434342727792,9.948072166112189,0.03100138932935792
1996-03-31,10.23491329463703,12.02158945342041,9.954039161448392,0.03056250903459201
1996-06-30,10.242769861143511,12.027938137238737,9.958839786398594,0.03303901401393361
1996-09-30,10.245561192659263,12.030577155222643,9.962923774656527,0.031792321883576946
1996-12-31,10.250301831117973,12.043766503200828,9.963075273867195,0.03382878980032267
1997-03-31,10.258152013085116,12.046365606516849,9.970365527704113,0.034882810724859326
1997-06-30,10.25978558191893,12.083049082603758,9.976337704062356,0.024206803561590107
1997-09-30,10.273376889391884,12.107143409376764,9.983884400125447,0.026586624079836696
1997-12-31,10.28212972260823,12.118760755175549,9.99572266477272,0.022860276830325432
1998-03-31,10.289637159784515,12.161268302474895,10.01183814248747,0.008171510567869689
1998-06-30,10.30434742436736,12.175852419127233,10.021537688139954,0.011668717525976646
1998-09-30,10.31417794928734,12.15225132828983,10.029094905649796,0.019584908597797934
1998-12-31,10.32549421450932,12.200658193522838,10.037197787328385,0.014466074957949715
1999-03-31,10.333154533270532,12.20406644766625,10.05049061897633,0.009994153371991388
1999-06-30,10.345606988729356,12.223752628054788,10.050516039822227,0.018583553106259032
1999-09-30,10.35360418482405,12.214414302328214,10.05560690198227,0.024011127189732306
1999-12-31,10.365133148980643,12.265891844801246,10.067287875211653,0.015419162570733391
2000-03-31,10.377615857059393,12.279508668051099,10.08514958191173,0.00983635805042482
2000-06-30,10.384440141503907,12.273609127500256,10.089183338151932,0.014331977714791222
2000-09-30,10.391275060088498,12.278873953563856,10.098935787364061,0.011726561129526303
2000-12-31,10.397357366542117,12.258424229829226,10.098559889868863,0.022123247383703415
2001-03-31,10.398701720683626,12.244248778266114,10.107598369612095,0.018436327208871006
2001-06-30,10.398371429336638,12.265848622653978,10.103891768700295,0.01708906570761748
2001-09-30,10.399232144907456,12.239636535462584,10.12389164129767,0.005811086118216124
2001-12-31,10.412688885518147,12.269520203520981,10.114160202394377,0.02183193684619944
2002-03-31,10.412718834924021,12.279945328028994,10.136583824282054,0.0004837374935870997
2002-06-30,10.41552458908775,12.257681689864341,10.143872283216567,0.001346044833296034
2002-09-30,10.419961081768038,12.225763492495098,10.142932638689851,0.012820945258679828
2002-12-31,10.423066879825443,12.239057708561562,10.145051493621978,0.011504946893532875
2003-03-31,10.425895375075118,12.235158981087132,10.142155869396202,0.017592100426865542
2003-06-30,10.435052476046438,12.272035066853375,10.154913120489649,0.00854881346235814
2003-09-30,10.446605631136192,12.281802762104151,10.169729290620035,0.005414760266672758
2003-12-31,10.451074664844086,12.312659670631696,10.169441183141359,0.004111598436857378
2004-03-31,10.458403426684827,12.3509740164782,10.170150736857412,0.003352440236177756
2004-06-30,10.461659151653514,12.358557266335696,10.179834868953824,-0.0032256013172808906
2004-09-30,10.470858777268749,12.37400774721121,10.187450106096714,-0.003610021453447132
2004-12-31,10.479614437108358,12.402349066172492,10.18638462042949,0.000534894497850047
2005-03-31,10.48383393856854,12.41024722453653,10.181819168299047,0.007151768803552727
2005-06-30,10.492726957881258,12.427680061384114,10.18566635392333,0.00932450642983973
2005-09-30,10.498446531037297,12.442133212915047,10.18680051836049,0.011245609794700684
2005-12-31,10.497788934687499,12.454184846051879,10.186629249382717,0.008384271480670336
2006-03-31,10.506470097983751,12.478112684607408,10.201195424354816,-0.0001690094087507532
2006-06-30,10.5093892854499,12.471263280555585,10.196313151801863,0.008298373398172743
2006-09-30,10.51321093170738,12.478568164608278,10.197129544442218,0.009990434630301692
2006-12-31,10.52014029084642,12.500022453644299,10.209950466129774,0.0016735481330361068
2007-03-31,10.524076678149285,12.502087418854025,10.223241886635025,-0.006258987859844467
2007-06-30,10.524448681270092,12.501496847913568,10.216805768198057,-0.0002195549903216687
2007-09-30,10.528520960738794,12.504950895118888,10.216357474939253,0.0035655038895043845
2007-12-31,10.529938225110428,12.481047616482815,10.217088443370013,0.009016146571228845
2008-03-31,10.52638593395243,12.438735132242922,10.218404808493121,0.01258419935631494
2008-06-30,10.526960968346751,12.410498489351056,10.248817945474125,-0.007567568288266102
2008-09-30,10.516795804517274,12.360821669578673,10.216505376015581,0.019834950275434693
2008-12-31,10.505414392396386,12.324037146511975,10.22865982736292,0.005145666090175638
2009-03-31,10.50083858096097,12.297903040065696,10.234424974635226,0.0006957094895447824
2009-06-30,10.493849161861991,12.29872069736023,10.254388643112149,-0.023675159720131234
2009-09-30,10.498244942954635,12.318431479723142,10.242764336958864,-0.01309745063026746
2009-12-31,10.494821637146833,12.310660513679537,10.240438440610378,-0.012998038052268512
2010-03-31,10.498601304717004,12.324774847652828,10.23947942549994,-0.01114502315286714
2010-06-30,10.505621651784582,12.312628295716959,10.251510780075346,-0.012133666271438415
2010-09-30,10.510608890123466,12.34107416622031,10.255256940316364,-0.01592839876020946
2010-12-31,10.514563403100464,12.358774631514125,10.253016990949162,-0.013495242753361225
2011-03-31,10.51658840587101,12.36514266637617,10.256232101254083,-0.015486313028064913
2011-06-30,10.515810443694418,12.359567488180572,10.247575634840809,-0.007708848171542826
2011-09-30,10.516717009689376,12.324475215008867,10.246361653531682,0.0010921046502705423
2011-12-31,10.516355919100347,12.340971547389174,10.238394190266753,0.004385517113602688
2012-03-31,10.52177769636126,12.36159465026128,10.249608104686015,-0.003890466866433684
2012-06-30,10.521751419263694,12.359003187089419,10.251749529238168,-0.005258430033785899
2012-09-30,10.52168836315675,12.38098185481685,10.248852033144614,-0.007110355990024075
2012-12-31,10.523580382300716,12.387737068676534,10.261537461683364,-0.017479644976186037
2013-03-31,10.528445765972158,12.42110444447437,10.233161922839988,0.005353683174632806
2013-06-30,10.529601045535278,12.435444945977661,10.238097366559499,-0.0005467485593815269
2013-09-30,10.531560461291477,12.462127844338076,10.237515585167044,-0.00329176274868459
2013-12-31,10.538204279193348,12.484060381827744,10.239924654412647,-0.003005589416119392
2014-03-31,10.53999393623657,12.498479195477401,10.249815938442975,-0.012562141954688855
2014-06-30,10.547719988501042,12.51832324666545,10.255047591969138,-0.013221171153778855
2014-09-30,10.555398487931718,12.52146405807538,10.261997088871121,-0.012150571439569546
2014-12-31,10.56469338746078,12.53889657106635,10.275365017825713,-0.017789079785748285
2015-03-31,10.570607283046094,12.560244330906514,10.289946403775097,-0.028619330795406128
2015-06-30,10.57568179120317,12.562884293098985,10.29334285956746,-0.026989921958820773
2015-09-30,10.580565766834143,12.547348706264481,10.297596187747038,-0.02274386252917715
2015-12-31,10.582516120653919,12.562604428400478,10.302284765396294,-0.02781483380060301
2016-03-31,10.588234930599787,12.572887490866565,10.309181978672282,-0.03005240144508292
2016-06-30,10.591403497803634,12.583351912454118,10.306604837508196,-0.02670242682443913
2016-09-30,10.596287956104392,12.596187939989298,10.309257597188015,-0.026610943831828493
2016-12-31,10.599489263055077,12.596826250660358,10.312932140677567,-0.026704074028147673
2017-03-31,10.605628538207016,12.6138947578472,10.316969834839869,-0.02737833791994504
2017-06-30,10.609041725269737,12.632650528846636,10.32343822021369,-0.03320477171446079
2017-09-30,10.614009480876444,12.643799681372833,10.330199116960056,-0.036244788194469635
2017-12-31,10.623189098292087,12.661377826902298,10.334414127060338,-0.03413111321554574
2018-03-31,10.629194407357353,12.663347118696409,10.34506945353044,-0.037702000065312546
2018-06-30,10.633217378685666,12.668553437630642,10.351195075433163,-0.039979219772344976
2018-09-30,10.636255894777449,12.682979533679566,10.358871486094646,-0.046377645726991545
2018-12-31,10.63790840597024,12.635854273994164,10.36205326345277,-0.03827495337373854
2019-03-31,10.638434952795418,12.683904394169382,10.37832188528247,-0.061158176852361024
2019-06-30,10.64578563311282,12.703294588131703,10.37566897392221,-0.055302302934263636
2019-09-30,10.655593339948709,12.70367675730216,10.380352391147502,-0.04960937311394531
2019-12-31,10.660663612909868,12.723496328447697,10.385706487188507,-0.053025031702507164
2020-03-31,10.642618861648158,12.667225249079456,10.395123305639142,-0.06821382558415934
2020-06-30,10.551405393079811,12.73793941424071,10.53784488145461,-0.2963454617481016
2020-09-30,10.63605840506599,12.769967969291475,10.473017095960099,-0.16201728681882344
2020-12-31,10.648970344270564,12.830389798246918,10.440913169675477,-0.13319987065493955
2021-03-31,10.671537479027768,12.861555390659879,10.597686383085815,-0.25195609165511357
2021-06-30,10.705369194890501,12.899679627506186,10.475620294700551,-0.12026124516389025
2021-09-30,10.712410540672881,12.909792607745125,10.45633065923719,-0.09855267536067736
2021-12-31,10.720614321176948,12.919838824678141,10.441914940411658,-0.07987318981300007
2022-03-31,10.720563474187717,12.903975415276335,10.412604459171348,-0.05154374520581584
2022-06-30,10.727294369935043,12.84529877878412,10.40210561874438,-0.024307030379574712
2022-09-30,10.73002340056924,12.806881545544229,10.413447329071278,-0.023866179537364474
2022-12-31,10.72987334562143,12.801392553797376,10.416783275125853,-0.025823029921928864
2023-03-31,10.73899581230133,12.814529234849903,10.436964776468411,-0.0366735916279648
2023-06-30,10.74075472065043,12.843954976073341,10.443010655105851,-0.045871725515954864
2023-09-30,10.7459308161238,12.826968060458288,10.445414355285296,-0.03945476108953372
2023-12-31,10.750907915967177,12.846860586258904,10.44865191564894,-0.041151971343451166
2024-03-31,10.753000946117854,12.87116260259789,10.45974243242653,-0.0533680737586657
2024-06-30,10.760193159120595,12.880871909845057,10.46530596225875,-0.05286976958182876
2024-09-30,10.767885315364774,12.899505607274964,10.469012074692575,-0.052010505847116306
2024-12-31,10.775993092701322,12.896404860099938,10.473705185615426,-0.0473462886050271
2025-03-31,10.776417653288242,12.881788823951293,10.479209797585192,-0.04881850076708183
2025-06-30,10.781320213285383,12.915615841221651,10.486438849620054,-0.056752430194119796
2025-09-30,10.788663175895987,12.942497545781897,10.491062545160851,-0.05864325854253316
2025-12-31,10.792801500666728,12.946413565002501,10.493369595623795,-0.05725922540069561
